year,km_driven,fuel,seller_type,transmission,owner,new_name,seats,mileage,engine,max_power,torque_nm,max_torque_rpm,country owner,was_filledna,age,km_per_year,is_automatic_flag,is_first_owner_flag,engine per liter,is_passenger_car_flag,is_dealer,brand_grouped,power_per_liter,torque_per_liter,car_age_pol,selling_price
2008.0,120000,Diesel,Individual,Manual,Second Owner,Mahindra,8,12.05,2179,120.0,290.0,1800.0,India,0,17.0,7058.823529411765,0,0,2.179,0,0,Mahindra,55.07113354749886,133.0885727397889,289.0,290000
2012.0,90000,Diesel,Individual,Manual,First Owner,Tata,5,23.03,1396,69.0,140.0,1800.0,India,0,13.0,6923.076923076923,0,1,1.396,1,0,Tata,49.42693409742121,100.2865329512894,169.0,220000
2018.0,30000,Petrol,Individual,Manual,First Owner,Maruti,8,16.8,796,37.0,59.0,2500.0,India,0,7.0,4285.714285714285,0,1,0.796,0,0,Maruti,42.96482412060302,74.12060301507537,49.0,260000
2018.0,70000,Diesel,Individual,Manual,First Owner,Hyundai,5,21.38,1396,88.7,219.7,1500.0,South Korea,0,7.0,10000.0,0,1,1.396,1,0,Hyundai,63.53868194842408,157.378223495702,49.0,1050000
2016.0,20000,Petrol,Individual,Manual,First Owner,Maruti,5,20.4,1197,81.8,113.0,4200.0,India,0,9.0,2222.222222222222,0,1,1.197,1,0,Maruti,68.33751044277359,94.40267335004177,81.0,550000
2017.0,70000,Diesel,Individual,Manual,First Owner,Tata,5,19.09,1405,69.01,135.0,2500.0,India,0,8.0,8750.0,0,1,1.405,1,0,Tata,49.11743772241993,96.08540925266904,64.0,450000
2016.0,65000,Petrol,Individual,Manual,First Owner,Honda,5,17.8,1497,117.3,145.0,4600.0,Japan,0,9.0,7222.222222222223,0,1,1.497,1,0,Honda,78.3567134268537,96.86038744154976,81.0,773000
2017.0,25000,Petrol,Individual,Manual,First Owner,Tata,5,23.84,1199,84.0,114.0,3500.0,India,0,8.0,3125.0,0,1,1.199,1,0,Tata,70.05838198498749,95.07923269391159,64.0,450000
2019.0,10000,Petrol,Individual,Manual,First Owner,Maruti,5,15.37,1196,73.0,101.0,3000.0,India,0,6.0,1666.6666666666667,0,1,1.196,1,0,Maruti,61.03678929765886,84.44816053511705,36.0,409999
2014.0,80000,Petrol,Individual,Automatic,Second Owner,Nissan,5,11.1878,2496,179.5,228.0,4400.0,Japan,0,11.0,7272.727272727273,1,0,2.496,1,0,Other,71.9150641025641,91.34615384615384,121.0,600000
2010.0,63000,Petrol,Individual,Manual,First Owner,Chevrolet,5,18.6,1199,79.4,108.0,4400.0,USA,0,15.0,4200.0,0,1,1.199,1,0,Chevrolet,66.22185154295246,90.07506255212677,225.0,250000
2008.0,100000,Diesel,Individual,Manual,First Owner,Tata,5,16.8,1405,62.0,122.583125,2500.0,India,0,17.0,5882.35294117647,0,1,1.405,1,0,Tata,44.12811387900356,87.24777580071174,289.0,70000
2018.0,16589,Petrol,Trustmark Dealer,Manual,First Owner,Maruti,5,20.51,998,67.04,90.0,3500.0,India,0,7.0,2369.8571428571427,0,1,0.998,1,1,Maruti,67.17434869739479,90.18036072144288,49.0,430000
2016.0,53201,Petrol,Trustmark Dealer,Manual,Second Owner,Honda,5,17.8,1497,117.3,145.0,4600.0,Japan,0,9.0,5911.222222222223,0,0,1.497,1,1,Honda,78.3567134268537,96.86038744154976,81.0,675000
2017.0,25272,Petrol,Trustmark Dealer,Manual,First Owner,Maruti,5,21.01,1197,81.8,113.0,4200.0,India,0,8.0,3159.0,0,1,1.197,1,1,Maruti,68.33751044277359,94.40267335004177,64.0,570000
2017.0,53619,Diesel,Trustmark Dealer,Manual,First Owner,Maruti,5,24.3,1248,88.5,200.0,1750.0,India,0,8.0,6702.375,0,1,1.248,1,1,Maruti,70.91346153846153,160.25641025641025,64.0,850000
2018.0,6001,Petrol,Dealer,Manual,First Owner,Ford,5,15.9,1496,120.69,149.0,4500.0,USA,0,7.0,857.2857142857143,0,1,1.496,1,1,Ford,80.67513368983957,99.59893048128342,49.0,640000
2013.0,80000,Diesel,Individual,Manual,First Owner,Tata,5,19.09,1405,69.01,135.0,2500.0,India,0,12.0,6666.666666666667,0,1,1.405,1,0,Tata,49.11743772241993,96.08540925266904,144.0,250000
2018.0,12000,Diesel,Individual,Manual,First Owner,Renault,5,19.6,1461,108.45,245.0,1750.0,France,0,7.0,1714.2857142857142,0,1,1.461,1,0,Renault,74.22997946611909,167.6933607118412,49.0,1250000
2017.0,40000,Diesel,Individual,Manual,Second Owner,Hyundai,5,22.54,1396,88.73,219.7,1500.0,South Korea,0,8.0,5000.0,0,0,1.396,1,0,Hyundai,63.56017191977078,157.378223495702,64.0,750000
2010.0,130000,Diesel,Individual,Manual,Third Owner,Maruti,5,17.8,1248,75.0,190.0,2000.0,India,0,15.0,8666.666666666666,0,0,1.248,1,0,Maruti,60.09615384615385,152.24358974358975,225.0,320000
2011.0,202000,Diesel,Individual,Manual,First Owner,Skoda,5,17.67,1968,138.08,320.0,1750.0,Czech Republic,0,14.0,14428.57142857143,0,1,1.968,1,0,Other,70.16260162601627,162.60162601626016,196.0,600000
2018.0,40000,Diesel,Individual,Manual,First Owner,Maruti,5,28.09,1248,88.5,200.0,1750.0,India,0,7.0,5714.285714285715,0,1,1.248,1,0,Maruti,70.91346153846153,160.25641025641025,49.0,1000000
2000.39,70000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,5,17.3,993,60.0,78.0,4500.0,India,0,23.00999999999999,2800.0,0,0,0.993,1,0,Maruti,60.42296072507553,78.54984894259819,529.4699999999996,110000
2008.0,120000,Petrol,Individual,Manual,Second Owner,Honda,5,17.7,1497,78.0,124.54445499999999,2700.0,Japan,0,17.0,7058.823529411765,0,0,1.497,1,0,Honda,52.104208416833664,83.19602872411488,289.0,250000
2015.0,60000,Diesel,Individual,Manual,First Owner,Maruti,5,26.59,1248,74.0,190.0,2000.0,India,0,10.0,6000.0,0,1,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,100.0,600000
2006.0,120000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,5,19.7,796,46.3,62.0,3000.0,India,0,19.0,6315.789473684211,0,0,0.796,1,0,Maruti,58.16582914572864,77.8894472361809,361.0,120000
2003.0,90000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,4,16.1,796,37.0,59.0,2500.0,India,0,22.0,4090.909090909091,0,0,0.796,1,0,Maruti,46.482412060301506,74.12060301507537,484.0,65000
2006.0,100000,Petrol,Individual,Manual,Second Owner,Maruti,5,19.7,796,46.3,62.0,3000.0,India,0,19.0,5263.1578947368425,0,0,0.796,1,0,Maruti,58.16582914572864,77.8894472361809,361.0,150000
2004.0,160000,Diesel,Individual,Manual,Third Owner,Hyundai,5,13.1,1493,82.0,187.0,2500.0,South Korea,0,21.0,7619.047619047619,0,0,1.493,1,0,Hyundai,54.922973878097785,125.25117213663763,441.0,170000
2005.0,100000,Diesel,Individual,Manual,Third Owner,Hyundai,5,13.1,1493,82.0,187.0,2500.0,South Korea,0,20.0,5000.0,0,0,1.493,1,0,Hyundai,54.922973878097785,125.25117213663763,400.0,100000
2013.0,60000,Diesel,Individual,Manual,Second Owner,Maruti,7,20.77,1248,88.76,200.0,1750.0,India,0,12.0,5000.0,0,0,1.248,0,0,Maruti,71.12179487179488,160.25641025641025,144.0,599000
2010.0,135000,Diesel,Individual,Manual,Third Owner,Chevrolet,5,18.3,1991,147.9,327.0,2600.0,USA,0,15.0,9000.0,0,0,1.991,1,0,Chevrolet,74.28427925665494,164.23907584128577,225.0,250000
2016.0,90000,Petrol,Individual,Manual,First Owner,Maruti,5,20.4,1197,81.8,113.0,4200.0,India,0,9.0,10000.0,0,1,1.197,1,0,Maruti,68.33751044277359,94.40267335004177,81.0,570000
2013.0,75000,Diesel,Individual,Manual,Second Owner,Volkswagen,5,22.07,1199,73.9,180.0,2000.0,Germany,0,12.0,6250.0,0,0,1.199,1,0,Volkswagen,61.63469557964971,150.1251042535446,144.0,440000
2005.0,185000,Diesel,Individual,Manual,Second Owner,Toyota,7,11.4,2494,100.6,200.0,1400.0,Japan,0,20.0,9250.0,0,0,2.494,0,0,Toyota,40.336808340016034,80.19246190858058,400.0,300000
2015.0,71717,Petrol,Individual,Automatic,Second Owner,Nissan,5,19.34,1198,76.0,104.0,4400.0,Japan,0,10.0,7171.7,1,0,1.198,1,0,Other,63.43906510851419,86.81135225375627,100.0,300000
2011.0,150000,Diesel,Individual,Automatic,Second Owner,Mahindra,8,11.79,2179,120.0,290.0,1800.0,India,0,14.0,10714.285714285714,1,0,2.179,0,0,Mahindra,55.07113354749886,133.0885727397889,196.0,500000
2016.0,55000,Diesel,Individual,Manual,First Owner,Maruti,5,26.59,1248,74.0,190.0,2000.0,India,0,9.0,6111.111111111111,0,1,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,81.0,660000
2012.0,90000,Petrol,Individual,Manual,Second Owner,Ford,5,15.3,1596,99.6,146.0,3400.0,USA,0,13.0,6923.076923076923,0,0,1.596,1,0,Ford,62.40601503759398,91.47869674185463,169.0,256000
2018.0,35000,Petrol,Individual,Manual,First Owner,Renault,5,23.01,999,67.0,91.0,4250.0,France,0,7.0,5000.0,0,1,0.999,1,0,Renault,67.06706706706707,91.09109109109109,49.0,409999
2015.0,120000,Diesel,Individual,Manual,Second Owner,Toyota,7,12.55,2982,168.5,343.0,1400.0,Japan,0,10.0,12000.0,0,0,2.982,0,0,Toyota,56.50570087189805,115.02347417840375,100.0,1888000
2011.0,100000,LPG,Individual,Manual,Second Owner,Hyundai,5,13.45,1086,62.1,96.1,3000.0,South Korea,0,14.0,7142.857142857143,0,0,1.086,1,0,Hyundai,57.18232044198895,88.48987108655616,196.0,250000
2009.0,40000,Petrol,Individual,Automatic,Third Owner,Honda,5,12.9,1799,130.0,172.0,4300.0,Japan,0,16.0,2500.0,1,0,1.799,1,0,Honda,72.26236798221234,95.60867148415787,256.0,280000
2010.0,100000,Diesel,Individual,Manual,First Owner,Mahindra,8,13.0,2489,95.0,220.0,1400.0,India,0,15.0,6666.666666666667,0,1,2.489,0,0,Mahindra,38.16793893129771,88.38891120932102,225.0,300000
2016.0,120000,Diesel,Individual,Manual,First Owner,Tata,5,14.1,2179,147.94,320.0,1500.0,India,0,9.0,13333.333333333334,0,1,2.179,1,0,Tata,67.89352914180817,146.85635612666363,81.0,900000
2014.0,60000,Petrol,Individual,Manual,First Owner,Maruti,5,19.0,998,67.1,90.0,3500.0,India,0,11.0,5454.545454545455,0,1,0.998,1,0,Maruti,67.23446893787575,90.18036072144288,121.0,190000
2019.0,5000,Diesel,Individual,Manual,First Owner,Mahindra,9,15.96,2523,63.0,180.0,1440.0,India,0,6.0,672.5909523809523,0,1,2.523,0,0,Mahindra,24.97027348394768,71.3436385255648,36.0,800000
2012.0,100000,Diesel,Individual,Manual,First Owner,Mahindra,8,14.0,2523,75.0,200.0,1400.0,India,0,13.0,7692.307692307692,0,1,2.523,0,0,Mahindra,29.726516052318665,79.27070947284977,169.0,450000
2015.0,110000,Diesel,Individual,Manual,First Owner,Mahindra,7,14.95,2489,93.7,218.0,1400.0,India,0,10.0,11000.0,0,1,2.489,0,0,Mahindra,37.64564081960627,87.58537565287264,100.0,400000
2011.0,84321,Diesel,Individual,Manual,First Owner,Tata,5,23.57,1396,70.0,140.0,1800.0,India,0,14.0,6022.928571428572,0,1,1.396,1,0,Tata,50.1432664756447,100.2865329512894,196.0,200000
2013.0,177000,Diesel,Individual,Manual,First Owner,Mahindra,7,15.1,2179,140.0,330.0,1600.0,India,0,12.0,14750.0,0,1,2.179,0,0,Mahindra,64.24965580541533,151.44561725562187,144.0,600000
2010.0,60000,Diesel,Individual,Manual,First Owner,Tata,5,18.0,1248,75.0,190.0,1750.0,India,0,15.0,4000.0,0,1,1.248,1,0,Tata,60.09615384615385,152.24358974358975,225.0,175000
2008.0,205000,Diesel,Individual,Manual,Second Owner,Tata,5,19.09,1396,69.0,135.0,2500.0,India,0,17.0,12058.823529411764,0,0,1.396,1,0,Tata,49.42693409742121,96.70487106017193,289.0,99000
2008.0,70000,Petrol,Individual,Manual,Second Owner,Hyundai,5,20.36,1197,78.9,111.8,4000.0,South Korea,0,17.0,4117.64705882353,0,0,1.197,1,0,Hyundai,65.91478696741855,93.4001670843776,289.0,215000
2011.0,70000,Petrol,Individual,Manual,Third Owner,Maruti,5,19.369999999999997,1248,81.86,160.0,2000.0,India,0,14.0,5000.0,0,0,1.248,1,0,Maruti,65.59294871794872,128.2051282051282,196.0,190000
2013.0,126000,Diesel,Individual,Manual,Second Owner,Renault,5,19.01,1461,108.45,248.0,2250.0,France,0,12.0,10500.0,0,0,1.461,1,0,Renault,74.22997946611909,169.74674880219027,144.0,520000
2016.0,120000,Diesel,Individual,Automatic,Second Owner,Ford,7,11.1878,2982,197.0,450.1999999999998,1750.0,USA,0,9.0,13333.333333333334,1,0,2.982,0,0,Ford,61.60100062539087,146.96685428392746,81.0,2280000
2015.0,70000,Diesel,Individual,Manual,First Owner,Tata,5,19.1,1405,70.0,135.4,2500.0,India,0,10.0,7000.0,0,1,1.405,1,0,Tata,49.8220640569395,96.37010676156584,100.0,285000
2017.0,82000,Diesel,Individual,Manual,First Owner,Mahindra,7,18.49,1493,100.0,240.0,1600.0,India,0,8.0,10250.0,0,1,1.493,0,0,Mahindra,66.97923643670461,160.75016744809108,64.0,660000
2004.0,110000,Petrol,Individual,Manual,Third Owner,Maruti,4,16.1,796,37.0,59.0,2500.0,India,0,21.0,5238.0952380952385,0,0,0.796,1,0,Maruti,46.482412060301506,74.12060301507537,441.0,31504
2015.0,45000,Petrol,Individual,Manual,Second Owner,Maruti,5,20.85,1197,83.14,115.0,4000.0,India,0,10.0,4500.0,0,0,1.197,1,0,Maruti,69.45697577276525,96.0735171261487,100.0,515000
2012.0,70000,Diesel,Individual,Manual,Second Owner,Nissan,5,21.64,1461,84.8,200.0,2000.0,Japan,0,13.0,5384.615384615385,0,0,1.461,1,0,Other,58.04243668720054,136.89253935660506,169.0,295000
2015.0,80000,Diesel,Individual,Manual,Second Owner,Nissan,5,20.45,1461,83.8,200.0,1900.0,Japan,0,10.0,8000.0,0,0,1.461,1,0,Other,57.35797399041752,136.89253935660506,100.0,700000
2017.0,45000,Diesel,Individual,Manual,First Owner,Mahindra,7,15.4,2179,120.0,280.0,1800.0,India,0,8.0,5625.0,0,1,2.179,0,0,Mahindra,55.07113354749886,128.49931161083066,64.0,1100000
2017.0,60000,Petrol,Individual,Manual,First Owner,Hyundai,5,20.3,998,68.05,94.14,3500.0,South Korea,0,8.0,7500.0,0,1,0.998,1,0,Hyundai,68.18637274549098,94.32865731462925,64.0,300000
2013.0,41800,Petrol,Individual,Manual,First Owner,Maruti,5,18.6,1197,85.8,114.0,4000.0,India,0,12.0,3483.3333333333335,0,1,1.197,1,0,Maruti,71.67919799498746,95.23809523809523,144.0,450000
2010.0,132000,Petrol,Individual,Manual,Second Owner,Maruti,5,19.369999999999997,1248,81.86,160.0,2000.0,India,0,15.0,8800.0,0,0,1.248,1,0,Maruti,65.59294871794872,128.2051282051282,225.0,135000
2017.0,50000,Diesel,Individual,Manual,Second Owner,Maruti,5,28.4,1248,74.02,190.0,2000.0,India,0,8.0,6250.0,0,0,1.248,1,0,Maruti,59.31089743589743,152.24358974358975,64.0,700000
2012.0,40000,Diesel,Individual,Manual,First Owner,Ford,5,20.0,1399,68.0,160.0,2000.0,USA,0,13.0,3076.923076923077,0,1,1.399,1,0,Ford,48.60614724803431,114.3674052894925,169.0,250000
2009.0,96000,Petrol,Individual,Manual,Second Owner,Maruti,5,18.9,1061,67.0,84.0,3500.0,India,0,16.0,6000.0,0,0,1.061,1,0,Maruti,63.14797360980208,79.17059377945336,256.0,140000
2012.0,117000,Diesel,Individual,Manual,First Owner,Mahindra,8,14.0,2498,112.0,260.0,1800.0,India,0,13.0,9000.0,0,1,2.498,0,0,Mahindra,44.83586869495596,104.08326661329062,169.0,250000
2011.0,110000,Petrol,Individual,Manual,Second Owner,Hyundai,5,19.81,1086,68.05,99.04,4500.0,South Korea,0,14.0,7857.142857142857,0,0,1.086,1,0,Hyundai,62.66114180478821,91.19705340699815,196.0,210000
2014.0,100000,Diesel,Individual,Manual,Second Owner,Honda,5,25.8,1498,98.6,200.0,1750.0,Japan,0,11.0,9090.90909090909,0,0,1.498,1,0,Honda,65.82109479305741,133.5113484646195,121.0,420000
2007.0,88700,Petrol,Individual,Manual,Third Owner,Maruti,5,19.7,796,46.3,62.0,3000.0,India,0,18.0,4927.777777777777,0,0,0.796,1,0,Maruti,58.16582914572864,77.8894472361809,324.0,130000
2012.0,70000,Petrol,Individual,Manual,Second Owner,Nissan,5,16.95,1498,97.7,134.0,4000.0,Japan,0,13.0,5384.615384615385,0,0,1.498,1,0,Other,65.22029372496662,89.45260347129506,169.0,320000
2010.0,110000,Petrol,Individual,Manual,Second Owner,Maruti,5,17.3,1061,64.0,84.33718999999999,3500.0,India,0,15.0,7333.333333333333,0,0,1.061,1,0,Maruti,60.32045240339303,79.48839773798304,225.0,200000
2016.0,15000,Petrol,Individual,Manual,First Owner,Maruti,5,22.74,796,47.3,69.0,3500.0,India,0,9.0,1666.6666666666667,0,1,0.796,1,0,Maruti,59.42211055276381,86.68341708542714,81.0,310000
2012.0,80000,Diesel,Individual,Manual,Second Owner,Mahindra,5,20.8,1461,65.0,160.0,2000.0,India,0,13.0,6153.846153846154,0,0,1.461,1,0,Mahindra,44.49007529089664,109.51403148528405,169.0,200000
2014.0,50000,Petrol,Individual,Manual,First Owner,Maruti,5,18.5,1197,85.8,114.0,4000.0,India,0,11.0,4545.454545454545,0,1,1.197,1,0,Maruti,71.67919799498746,95.23809523809523,121.0,350000
2018.0,15000,Petrol,Individual,Manual,First Owner,Hyundai,5,21.1,814,55.2,74.5,4000.0,South Korea,0,7.0,2142.8571428571427,0,1,0.814,1,0,Hyundai,67.81326781326783,91.52334152334153,49.0,444000
2017.0,25000,Petrol,Individual,Manual,First Owner,Datsun,5,22.7,799,53.64,72.0,4386.0,Japan,0,8.0,3125.0,0,1,0.799,1,0,Other,67.13391739674593,90.11264080100125,64.0,300000
2011.0,57000,Diesel,Individual,Manual,Second Owner,Mahindra,5,21.0,1461,64.1,160.0,2000.0,India,0,14.0,4071.4285714285716,0,0,1.461,1,0,Mahindra,43.874058863791916,109.51403148528405,196.0,225000
2012.0,75000,Diesel,Individual,Manual,First Owner,Mahindra,7,15.96,2523,62.1,195.0,1400.0,India,0,13.0,5769.2307692307695,0,1,2.523,0,0,Mahindra,24.613555291319855,77.28894173602853,169.0,600000
2013.0,26000,Petrol,Individual,Manual,First Owner,Maruti,5,15.37,1196,73.0,101.0,3000.0,India,0,12.0,2166.6666666666665,0,1,1.196,1,0,Maruti,61.03678929765886,84.44816053511705,144.0,260000
2015.0,160000,Diesel,Individual,Manual,First Owner,Hyundai,5,24.4,1120,71.01,180.4,1750.0,South Korea,0,10.0,16000.0,0,1,1.12,1,0,Hyundai,63.401785714285715,161.07142857142856,100.0,375000
2010.0,120000,Petrol,Individual,Manual,Second Owner,Maruti,5,19.7,796,46.3,62.0,3000.0,India,0,15.0,8000.0,0,0,0.796,1,0,Maruti,58.16582914572864,77.8894472361809,225.0,150000
2014.0,50000,Petrol,Individual,Manual,Second Owner,Maruti,5,19.7,796,46.3,62.0,3000.0,India,0,11.0,4545.454545454545,0,0,0.796,1,0,Maruti,58.16582914572864,77.8894472361809,121.0,110000
2012.0,40000,Petrol,Individual,Manual,First Owner,Maruti,5,19.7,796,46.3,62.0,3000.0,India,0,13.0,3076.923076923077,0,1,0.796,1,0,Maruti,58.16582914572864,77.8894472361809,169.0,225000
2011.0,90000,Diesel,Individual,Manual,Third Owner,Toyota,5,19.369999999999997,1248,81.86,160.0,2000.0,Japan,0,14.0,6428.571428571428,0,0,1.248,1,0,Toyota,65.59294871794872,128.2051282051282,196.0,400000
2005.0,120000,Petrol,Individual,Manual,Third Owner,Maruti,5,19.369999999999997,1248,81.86,160.0,2000.0,India,0,20.0,6000.0,0,0,1.248,1,0,Maruti,65.59294871794872,128.2051282051282,400.0,93000
2017.0,28000,Petrol,Individual,Manual,First Owner,Honda,5,17.8,1497,117.3,145.0,4600.0,Japan,0,8.0,3500.0,0,1,1.497,1,0,Honda,78.3567134268537,96.86038744154976,64.0,860000
2018.0,50000,Diesel,Individual,Manual,First Owner,Maruti,5,28.4,1248,74.02,190.0,2000.0,India,0,7.0,7142.857142857143,0,1,1.248,1,0,Maruti,59.31089743589743,152.24358974358975,49.0,650000
2016.0,40000,Diesel,Individual,Manual,First Owner,Hyundai,5,24.8,1396,88.7,219.7,1750.0,South Korea,0,9.0,4444.444444444444,0,1,1.396,1,0,Hyundai,63.53868194842408,157.378223495702,81.0,710000
2017.0,113000,Diesel,Individual,Manual,First Owner,Ford,5,25.83,1498,99.0,215.0,1750.0,USA,0,8.0,14125.0,0,1,1.498,1,0,Ford,66.08811748998664,143.52469959946595,64.0,430000
2011.0,188000,Diesel,Individual,Manual,Second Owner,Maruti,5,17.8,1248,75.0,190.0,2000.0,India,0,14.0,13428.57142857143,0,0,1.248,1,0,Maruti,60.09615384615385,152.24358974358975,196.0,305000
2011.0,100000,Diesel,Individual,Manual,First Owner,Ford,5,20.0,1399,68.0,160.0,2000.0,USA,0,14.0,7142.857142857143,0,1,1.399,1,0,Ford,48.60614724803431,114.3674052894925,196.0,220000
2017.0,67000,Diesel,Individual,Manual,Second Owner,Mahindra,7,18.49,1493,100.0,240.0,1600.0,India,0,8.0,8375.0,0,0,1.493,0,0,Mahindra,66.97923643670461,160.75016744809108,64.0,660000
2011.0,70000,Diesel,Individual,Manual,Fourth & Above Owner,Chevrolet,5,25.44,936,57.6,150.0,1750.0,USA,0,14.0,5000.0,0,0,0.936,1,0,Chevrolet,61.53846153846153,160.25641025641025,196.0,140000
2015.0,50000,Petrol,Individual,Manual,First Owner,Toyota,5,14.28,1798,138.03,173.0,4000.0,Japan,0,10.0,5000.0,0,1,1.798,1,0,Toyota,76.7686318131257,96.21802002224693,100.0,1100000
2013.0,60000,Diesel,Individual,Automatic,First Owner,Jaguar,5,16.36,2179,187.7,450.0,2000.0,UK,0,12.0,5000.0,1,1,2.179,1,0,Other,86.14043139054613,206.51675080312071,144.0,2450000
2017.0,34000,Diesel,Individual,Automatic,First Owner,Volkswagen,5,22.0,1498,108.495,250.0,1500.0,Germany,0,8.0,4250.0,1,1,1.498,1,0,Volkswagen,72.42656875834446,166.88918558077435,64.0,625000
2004.0,110000,Petrol,Individual,Manual,Third Owner,Honda,5,12.8,1493,100.0,128.46711499999998,4600.0,Japan,0,21.0,5238.0952380952385,0,0,1.493,1,0,Honda,66.97923643670461,86.0462926992632,441.0,198000
2001.0,71000,Petrol,Individual,Manual,Second Owner,Hyundai,5,19.369999999999997,1248,81.86,160.0,2000.0,South Korea,0,23.00999999999999,2958.3333333333335,0,0,1.248,1,0,Hyundai,65.59294871794872,128.2051282051282,529.4699999999996,60000
2012.0,100000,Petrol,Individual,Manual,Second Owner,Honda,5,16.8,1497,116.3,146.0,4800.0,Japan,0,13.0,7692.307692307692,0,0,1.497,1,0,Honda,77.68871075484302,97.52839011356045,169.0,540000
2017.0,10000,Petrol,Individual,Automatic,First Owner,Hyundai,5,18.9,1197,81.86,113.75,4000.0,South Korea,0,8.0,1250.0,1,1,1.197,1,0,Hyundai,68.38763575605681,95.02923976608187,64.0,550000
2018.0,30000,Petrol,Individual,Manual,First Owner,Maruti,5,21.63,998,67.04,90.0,3500.0,India,0,7.0,4285.714285714285,0,1,0.998,1,0,Maruti,67.17434869739479,90.18036072144288,49.0,475000
2017.0,22000,Diesel,Dealer,Automatic,First Owner,Audi,5,15.73,1968,174.33,380.0,1750.0,Germany,0,8.0,2750.0,1,1,1.968,1,1,Other,88.58231707317074,193.08943089430895,64.0,2825000
2019.0,5500,Diesel,Dealer,Manual,First Owner,Honda,5,26.8,1597,118.0,300.0,2000.0,Japan,0,6.0,1100.0,0,1,1.597,1,1,Honda,73.88854101440201,187.8522229179712,36.0,2125000
2018.0,18000,Diesel,Dealer,Automatic,First Owner,BMW,5,19.62,1998,190.0,400.0,1750.0,Germany,0,7.0,2571.4285714285716,1,1,1.998,1,1,Other,95.09509509509509,200.20020020020021,49.0,3350000
2018.0,20000,Diesel,Dealer,Automatic,First Owner,Toyota,8,11.36,2755,171.5,360.0,1400.0,Japan,0,7.0,2857.1428571428573,1,1,2.755,0,1,Toyota,62.25045372050817,130.6715063520871,49.0,1800000
2018.0,7000,Petrol,Dealer,Manual,First Owner,Hyundai,5,20.3,1086,68.0,99.0,4500.0,South Korea,0,7.0,1000.0,0,1,1.086,1,1,Hyundai,62.61510128913444,91.16022099447513,49.0,540000
2018.0,20000,Diesel,Dealer,Manual,First Owner,Force,5,17.0,2596,80.8,230.0,1800.0,India,0,7.0,2857.1428571428573,0,1,2.596,1,1,Other,31.124807395993834,88.59784283513096,49.0,910000
2019.0,5000,Petrol,Dealer,Manual,First Owner,Maruti,5,21.63,998,67.04,90.0,3500.0,India,0,6.0,812.5,0,1,0.998,1,1,Maruti,67.17434869739479,90.18036072144288,36.0,484999
2019.0,5000,Diesel,Dealer,Automatic,First Owner,Hyundai,5,17.01,1582,126.2,259.9,1900.0,South Korea,0,6.0,672.5909523809523,1,1,1.582,1,1,Hyundai,79.7724399494311,164.28571428571428,36.0,1950000
